movie_block,review_block,seconds,prompt_tokens,completion_tokens,matches
15,223,0.722,2068,20,0
15,224,0.720,2527,17,0
15,225,0.719,1656,17,0
15,226,0.726,2516,20,0
15,227,0.765,2194,20,0
15,228,0.747,2407,20,0
15,229,0.743,2066,20,0
15,230,0.694,2354,27,0
15,231,0.715,1969,20,0
15,232,0.727,2030,20,0
15,233,0.744,2619,21,0
15,234,0.712,2019,20,0
15,235,0.715,2272,20,0
15,236,0.733,2177,20,0
15,237,0.767,2445,16,0
15,238,0.759,2616,21,0
15,239,0.712,1816,17,0
15,240,0.770,2188,26,0
15,241,0.700,2060,20,0
15,242,0.667,2167,18,0
15,243,0.744,2204,20,0
15,244,0.795,2104,31,0
15,245,0.778,2449,20,0
15,246,0.777,2345,21,0
15,247,0.737,1960,20,0
15,248,0.728,2255,26,0
15,249,0.762,2338,20,0
15,250,0.763,2394,28,0
16,1,0.659,2091,20,0
16,2,0.770,2038,29,0
16,3,0.747,2112,17,0
16,4,0.755,2292,20,0
16,5,0.759,2364,20,0
16,6,0.781,2379,21,0
16,7,0.715,1552,22,0
16,8,0.774,2551,20,0
16,9,0.712,1644,17,0
16,10,0.758,2344,20,0
16,11,0.719,2384,20,0
16,12,0.772,2211,20,0
16,13,0.742,1921,20,0
16,14,0.758,2263,21,0
16,15,0.657,2363,20,0
16,16,0.733,2288,20,0
16,17,0.684,2391,21,0
16,18,0.723,1949,29,0
16,19,0.794,2097,34,0
16,20,0.738,2355,27,0
16,21,0.701,2056,20,0
16,22,0.729,2329,22,0
16,23,0.710,2183,20,0
16,24,0.754,2548,21,0
16,25,0.756,2020,20,0
16,26,0.747,2130,20,0
16,27,0.749,2067,20,0
16,28,0.767,2569,21,0
16,29,0.710,1961,20,0
16,30,0.790,2800,21,0
16,31,0.747,2133,17,0
16,32,0.724,2341,20,0
16,33,0.767,1947,29,0
16,34,0.745,2372,20,0
16,35,0.800,2799,21,0
16,36,0.752,2337,22,0
16,37,0.751,2287,20,0
16,38,0.772,2319,22,0
16,39,0.781,2517,21,0
16,40,0.658,1825,22,0
16,41,0.699,2410,20,0
16,42,0.741,2277,20,0
16,43,0.763,2492,34,0
16,44,0.775,2281,20,0
16,45,0.739,2194,21,0
16,46,0.745,2336,20,0
16,47,0.783,2606,20,0
16,48,0.795,2363,22,0
16,49,0.744,1980,20,0
16,50,0.736,2197,29,0
16,51,0.700,2249,20,0
16,52,0.748,2175,20,0
16,53,0.733,2076,29,0
16,54,0.725,2019,16,0
16,55,0.744,2165,20,0
16,56,0.717,2269,20,0
16,57,0.780,2432,21,0
16,58,0.762,2152,20,0
16,59,0.757,2318,20,0
16,60,0.680,1663,17,0
16,61,0.694,2057,20,0
16,62,0.806,2626,38,0
16,63,0.743,1772,25,0
16,64,0.752,2270,21,0
16,65,0.774,2166,29,0
16,66,0.752,2269,20,0
16,67,0.755,2236,20,0
16,68,0.772,2015,29,0
16,69,0.754,2079,20,0
16,70,0.745,2205,20,0
16,71,0.706,1841,17,0
16,72,0.765,2280,20,0
16,73,0.722,2794,19,0
16,74,0.768,1943,29,0
16,75,0.776,2329,22,0
16,76,0.747,2278,17,0
16,77,0.782,2368,20,0
16,78,0.747,2553,22,0
16,79,0.650,1911,29,0
16,80,0.740,1980,20,0
16,81,0.651,2344,20,0
16,82,0.805,2253,36,0
16,83,0.673,2043,20,0
16,84,0.723,2178,20,0
16,85,0.766,2452,21,0
16,86,0.782,2589,21,0
16,87,0.774,1905,29,0
16,88,0.748,1770,29,0
16,89,0.580,1657,17,0
16,90,0.750,1997,29,0
16,91,0.770,2300,20,0
16,92,0.762,2408,21,0
16,93,0.743,2413,22,0
16,94,0.782,2770,21,0
16,95,0.790,2457,21,0
16,96,0.748,2081,20,0
16,97,0.791,2564,22,0
16,98,0.704,1757,22,0
16,99,0.698,2142,20,0
16,100,0.709,2218,20,0
16,101,0.769,2181,29,0
16,102,0.746,2315,22,0
16,103,0.703,2055,20,0
16,104,0.754,2244,20,0
16,105,0.691,2301,20,0
16,106,0.817,2255,34,0
16,107,0.727,2370,22,0
16,108,0.773,2480,21,0
16,109,0.766,2194,20,0
16,110,0.768,2339,20,0
16,111,0.725,2037,29,0
16,112,0.698,2206,20,0
16,113,0.792,2255,29,0
16,114,0.737,2125,20,0
16,115,0.735,2142,17,0
16,116,0.722,2000,20,0
16,117,0.669,2451,21,0
16,118,0.757,2117,20,0
16,119,0.722,2235,17,0
16,120,0.759,1970,29,0
16,121,0.772,2380,20,0
16,122,0.796,2533,21,0
16,123,0.730,2012,20,0
16,124,0.738,2317,22,0
16,125,0.806,2593,22,0
16,126,0.758,2121,21,0
16,127,0.787,2720,21,0
16,128,0.778,2145,22,0
16,129,0.797,2256,29,0
16,130,0.778,2450,22,0
16,131,0.782,2256,21,0
16,132,0.779,2384,20,0
16,133,0.780,2495,20,0
16,134,0.760,1805,29,0
16,135,0.764,2510,20,0
16,136,0.697,2173,20,0
16,137,0.684,2007,29,0
16,138,0.750,2271,20,0
16,139,0.741,2235,20,0
16,140,0.763,2264,22,0
16,141,0.766,2340,20,0
16,142,0.696,1973,20,0
16,143,0.720,2350,20,0
16,144,0.755,2486,17,0
16,145,0.798,2765,21,0
16,146,0.765,2239,20,0
16,147,0.763,2277,21,0
16,148,0.778,2342,22,0
16,149,0.761,2408,20,0
16,150,0.755,2157,20,0
16,151,0.717,2232,20,0
16,152,0.744,2173,20,0
16,153,0.761,2242,20,0
16,154,0.750,2128,20,0
16,155,0.709,2075,20,0
16,156,0.750,2353,17,0
16,157,0.778,2042,29,0
16,158,0.713,2096,21,0
16,159,0.738,2720,21,0
16,160,0.637,1942,20,0
16,161,0.729,1870,29,0
16,162,0.730,2093,29,0
16,163,0.788,2484,21,0
16,164,0.790,2436,21,0
16,165,0.772,2224,20,0
16,166,0.716,1805,17,0
16,167,0.743,2144,20,0
16,168,0.756,2340,20,0
16,169,0.771,2290,20,0
16,170,0.712,2440,21,0
16,171,0.718,2061,20,0
16,172,0.673,2042,29,0
16,173,0.777,2525,22,0
16,174,0.713,1716,17,0
16,175,0.746,2201,20,0
16,176,0.735,2146,20,0
16,177,0.746,2045,20,0
16,178,0.735,1972,20,0
16,179,0.759,2315,20,0
16,180,0.779,2175,26,0
16,181,0.763,2300,20,0
16,182,0.776,2497,26,0
16,183,0.751,1725,29,0
16,184,0.741,2110,21,0
16,185,0.706,2051,20,0
16,186,0.749,2304,20,0
16,187,0.703,1679,17,0
16,188,0.739,2226,20,0
16,189,0.731,2139,20,0
16,190,0.773,2396,21,0
16,191,0.761,2077,20,0
16,192,0.736,2309,20,0
16,193,0.737,2531,17,0
16,194,0.732,2073,29,0
16,195,0.752,2067,20,0
16,196,0.689,2146,20,0
16,197,0.780,2436,21,0
16,198,0.725,2284,20,0
16,199,0.727,1668,25,0
16,200,0.774,2460,21,0
16,201,0.701,1696,17,0
16,202,0.761,2322,22,0
16,203,0.770,2079,29,0
16,204,0.742,1897,29,0
16,205,0.761,2345,20,0
16,206,0.775,2471,20,0
16,207,0.787,2477,20,0
16,208,0.792,2552,20,0
16,209,0.745,1949,20,0
16,210,0.713,2071,20,0
16,211,0.720,2308,20,0
16,212,0.765,2587,17,0
16,213,0.801,2546,20,0
16,214,0.778,2315,22,0
16,215,0.724,2395,20,0
16,216,0.782,2579,20,0
16,217,0.791,2574,19,0
16,218,0.759,2156,20,0
16,219,0.752,2263,17,0
16,220,0.737,2300,20,0
16,221,0.749,2144,20,0
16,222,0.751,1976,25,0
16,223,0.727,2065,20,0
16,224,0.781,2524,20,0
16,225,0.671,1653,17,0
16,226,0.756,2513,20,0
16,227,0.740,2191,20,0
16,228,0.786,2404,20,0
16,229,0.739,2063,29,0
16,230,0.829,2351,37,0
16,231,0.731,1966,20,0
16,232,0.711,2027,20,0
16,233,0.748,2616,21,0
16,234,0.762,2016,29,0
16,235,0.789,2269,20,0
16,236,0.738,2174,20,0
16,237,0.735,2442,21,0
16,238,0.778,2613,21,0
16,239,0.721,1813,17,0
16,240,0.772,2185,29,0
16,241,0.769,2057,29,0
16,242,0.705,2164,22,0
16,243,0.736,2201,20,0
16,244,0.757,2101,29,0
16,245,0.791,2446,22,0
16,246,0.764,2342,21,0
16,247,0.696,1957,20,0
16,248,0.737,2252,21,0
16,249,0.751,2335,20,0
16,250,0.784,2391,22,0
17,1,0.774,2088,22,0
17,2,0.773,2035,29,0
17,3,0.747,2109,20,0
17,4,0.738,2289,20,0
17,5,0.736,2361,20,0
17,6,0.788,2376,22,0
17,7,0.674,1549,20,0
17,8,0.766,2548,20,0
17,9,0.688,1641,17,0
17,10,0.731,2341,21,0
17,11,0.777,2381,20,0
17,12,0.764,2208,20,0
17,13,0.653,1918,20,0
17,14,0.715,2260,20,0
17,15,0.765,2360,20,0
17,16,0.721,2285,20,0
17,17,0.724,2388,22,0
17,18,0.713,1946,29,0
17,19,0.755,2094,34,0
17,20,0.776,2352,27,0
17,21,0.747,2053,20,0
17,22,0.722,2326,20,0
17,23,0.734,2180,17,0
17,24,0.786,2545,21,0
17,25,0.708,2017,20,0
17,26,0.760,2127,20,0
17,27,0.748,2064,20,0
17,28,0.763,2566,21,0
17,29,0.707,1958,20,0
17,30,0.768,2797,21,0
17,31,0.757,2130,20,0
17,32,0.753,2338,29,0
17,33,0.683,1944,20,0
17,34,0.761,2369,20,0
17,35,0.779,2796,21,0
17,36,0.793,2334,29,0
17,37,0.753,2284,20,0
17,38,0.753,2316,20,0
17,39,0.718,2514,16,0
17,40,0.749,1822,29,0
17,41,0.747,2407,20,0
17,42,0.747,2274,20,0
17,43,0.818,2489,34,0
17,44,0.772,2278,20,0
17,45,0.800,2191,36,0
17,46,0.685,2333,20,0
17,47,0.779,2603,20,0
17,48,0.786,2360,22,0
17,49,0.725,1977,20,0
17,50,0.757,2194,18,0
17,51,0.745,2246,20,0
17,52,0.756,2172,20,0
17,53,0.744,2073,16,0
17,54,0.639,2016,16,0
17,55,0.779,2162,30,0
17,56,0.759,2266,20,0
17,57,0.781,2429,22,0
17,58,0.762,2149,20,0
17,59,0.729,2315,20,0
17,60,0.675,1660,17,0
17,61,0.638,2054,20,0
17,62,0.820,2623,38,0
17,63,0.742,1769,25,0
17,64,0.768,2267,22,0
17,65,0.740,2163,25,0
17,66,0.751,2266,18,0
17,67,0.695,2233,20,0
17,68,0.775,2012,29,0
17,69,0.728,2076,20,0
17,70,0.765,2202,29,0
17,71,0.666,1838,17,0
17,72,0.717,2277,20,0
17,73,0.802,2791,21,0
17,74,0.759,1940,29,0
17,75,0.769,2326,21,0
17,76,0.731,2275,21,0
17,77,0.734,2365,22,0
17,78,0.744,2550,22,0
17,79,0.712,1908,20,0
17,80,0.781,1977,29,0
17,81,0.750,2341,20,0
17,82,0.765,2250,26,0
17,83,0.731,2040,20,0
17,84,0.722,2175,20,0
17,85,0.742,2449,21,0
17,86,0.741,2586,21,0
17,87,0.768,1902,29,0
17,88,0.750,1767,29,0
17,89,0.568,1654,17,0
17,90,0.745,1994,29,0
17,91,0.694,2297,17,0
17,92,0.754,2405,21,0
17,93,0.718,2410,22,0
17,94,0.771,2767,21,0
17,95,0.740,2454,21,0
17,96,0.716,2078,20,0
17,97,0.774,2561,22,0
17,98,0.696,1754,22,0
17,99,0.746,2139,20,0
17,100,0.809,2215,29,0
17,101,0.763,2178,29,0
17,102,0.749,2312,22,0
17,103,0.708,2052,20,0
17,104,0.699,2241,20,0
17,105,0.768,2298,21,0
17,106,0.808,2252,34,0
17,107,0.722,2367,20,0
17,108,0.784,2477,21,0
17,109,0.754,2191,20,0
17,110,0.773,2336,20,0
17,111,0.767,2034,29,0
17,112,0.760,2203,20,0
17,113,0.806,2252,29,0
17,114,0.707,2122,20,0
17,115,0.777,2139,29,0
17,116,0.725,1997,20,0
17,117,0.738,2448,21,0
17,118,0.699,2114,20,0
17,119,0.710,2232,34,0
17,120,0.744,1967,29,0
17,121,0.771,2377,20,0
17,122,0.776,2530,21,0
17,123,0.670,2009,20,0
17,124,0.821,2314,29,0
17,125,0.850,2590,22,0
17,126,0.758,2118,21,0
17,127,0.888,2717,36,0
17,128,0.790,2142,20,0
17,129,0.780,2253,20,0
17,130,0.797,2447,21,0
17,131,0.848,2253,29,0
17,132,0.799,2381,20,0
17,133,0.826,2492,20,0
17,134,0.696,1802,17,0
17,135,0.759,2507,29,0
17,136,0.831,2170,20,0
17,137,0.807,2004,29,0
17,138,0.842,2268,36,0
17,139,0.719,2232,20,0
17,140,0.778,2261,20,0
17,141,0.786,2337,20,0
17,142,0.722,1970,20,0
17,143,0.723,2347,20,0
17,144,0.781,2483,20,0
17,145,0.816,2762,21,0
17,146,0.772,2236,20,0
17,147,0.739,2274,20,0
17,148,0.798,2339,21,0
17,149,0.756,2405,20,0
17,150,0.692,2154,20,0
17,151,0.709,2229,20,0
17,152,0.729,2170,20,0
17,153,0.736,2239,20,0
17,154,0.729,2125,20,0
17,155,0.729,2072,20,0
17,156,0.775,2350,20,0
17,157,0.725,2039,20,0
17,158,0.771,2093,29,0
17,159,0.741,2717,21,0
17,160,0.764,1939,29,0
17,161,0.701,1867,29,0
17,162,0.702,2090,29,0
17,163,0.787,2481,21,0
17,164,0.734,2433,21,0
17,165,0.767,2221,20,0
17,166,0.716,1802,17,0
17,167,0.706,2141,20,0
17,168,0.771,2337,26,0
17,169,0.773,2287,20,0
17,170,0.785,2437,21,0
17,171,0.732,2058,20,0
17,172,0.707,2039,20,0
17,173,0.778,2522,20,0
17,174,0.708,1713,29,0
17,175,0.736,2198,20,0
17,176,0.762,2143,20,0
17,177,0.735,2042,20,0
17,178,0.682,1969,20,0
17,179,0.707,2312,37,0
17,180,0.714,2172,20,0
17,181,0.730,2297,20,0
17,182,0.806,2494,26,0
17,183,0.755,1722,29,0
17,184,0.780,2107,33,0
17,185,0.726,2048,20,0
17,186,0.756,2301,20,0
17,187,0.757,1676,34,0
17,188,0.752,2223,20,0
17,189,0.710,2136,20,0
17,190,0.764,2393,21,0
17,191,0.756,2074,29,0
17,192,0.762,2306,20,0
17,193,0.817,2528,29,0
17,194,0.656,2070,20,0
17,195,0.687,2064,20,0
17,196,0.771,2143,26,0
17,197,0.762,2433,21,0
17,198,0.745,2281,20,0
17,199,0.701,1665,26,0
17,200,0.773,2457,21,0
17,201,0.692,1693,17,0
17,202,0.768,2319,22,0
17,203,0.728,2076,29,0
17,204,0.748,1894,29,0
17,205,0.718,2342,20,0
17,206,0.752,2468,20,0
17,207,0.743,2474,20,0
17,208,0.713,2549,17,0
17,209,0.724,1946,20,0
17,210,0.727,2068,20,0
17,211,0.703,2305,32,0
17,212,0.798,2584,23,0
17,213,0.787,2543,20,0
17,214,0.782,2312,22,0
17,215,0.771,2392,20,0
17,216,0.784,2576,20,0
17,217,0.836,2571,28,0
17,218,0.761,2153,20,0
17,219,0.742,2260,20,0
17,220,0.760,2297,20,0
17,221,0.762,2141,20,0
17,222,0.682,1973,20,0
17,223,0.737,2062,20,0
17,224,0.777,2521,21,0
17,225,0.699,1650,17,0
17,226,0.762,2510,20,0
17,227,0.767,2188,20,0
17,228,0.753,2401,20,0
17,229,0.706,2060,29,0
17,230,0.784,2348,29,0
17,231,0.737,1963,20,0
17,232,0.672,2024,29,0
17,233,0.730,2613,21,0
17,234,0.654,2013,29,0
17,235,0.761,2266,20,0
17,236,0.691,2171,20,0
17,237,0.792,2439,22,0
17,238,0.799,2610,20,0
17,239,0.668,1810,17,0
17,240,0.751,2182,20,0
17,241,0.716,2054,20,0
17,242,0.775,2161,29,0
17,243,0.724,2198,20,0
17,244,0.677,2098,20,0
17,245,0.779,2443,20,0
17,246,0.722,2339,21,0
17,247,0.730,1954,20,0
17,248,0.761,2249,21,0
17,249,0.797,2332,35,0
17,250,0.782,2388,32,0
18,1,0.730,2090,22,0
18,2,0.696,2037,20,0
18,3,0.731,2111,17,0
18,4,0.658,2291,20,0
18,5,0.748,2363,20,0
18,6,0.785,2378,22,0
18,7,0.634,1551,20,0
18,8,0.773,2550,20,0
18,9,0.707,1643,18,0
18,10,0.761,2343,21,0
18,11,0.783,2383,36,0
18,12,0.772,2210,20,0
18,13,0.715,1920,20,0
18,14,0.756,2262,20,0
18,15,0.747,2362,20,0
18,16,0.729,2287,20,0
18,17,0.763,2390,22,0
18,18,0.753,1948,29,0
18,19,0.719,2096,30,0
18,20,0.737,2354,25,0
18,21,0.733,2055,22,0
18,22,0.760,2328,20,0
18,23,0.788,2182,30,0
18,24,0.786,2547,21,0
18,25,0.746,2019,20,0
18,26,0.759,2129,20,0
18,27,0.738,2066,20,0
18,28,0.783,2568,21,0
18,29,0.740,1960,20,0
18,30,0.754,2799,21,0
18,31,0.722,2132,17,0
18,32,0.754,2340,20,0
18,33,0.709,1946,20,0
18,34,0.771,2371,20,0
18,35,0.816,2798,21,0
18,36,0.704,2336,20,0
18,37,0.768,2286,20,0
18,38,0.728,2318,20,0
18,39,0.787,2516,20,0
18,40,0.740,1824,22,0
18,41,0.769,2409,20,0
18,42,0.772,2276,21,0
18,43,0.826,2491,31,0
18,44,0.755,2280,20,0
18,45,0.718,2193,20,0
18,46,0.719,2335,20,0
18,47,0.781,2605,20,0
18,48,0.735,2362,22,0
18,49,0.741,1979,20,0
18,50,0.738,2196,18,0
18,51,0.699,2248,20,0
18,52,0.680,2174,26,0
18,53,0.752,2075,29,0
18,54,0.729,2018,16,0
18,55,0.787,2164,31,0
18,56,0.758,2268,20,0
18,57,0.787,2431,22,0
18,58,0.768,2151,20,0
18,59,0.771,2317,20,0
18,60,0.711,1662,17,0
18,61,0.738,2056,20,0
18,62,0.842,2625,38,0
18,63,0.748,1771,25,0
18,64,0.713,2269,22,0
18,65,0.725,2165,29,0
18,66,0.763,2268,20,0
18,67,0.764,2235,20,0
18,68,0.740,2014,20,0
18,69,0.728,2078,20,0
18,70,0.748,2204,20,0
18,71,0.713,1840,17,0
18,72,0.750,2279,20,0
18,73,0.813,2793,21,0
18,74,0.750,1942,26,0
18,75,0.728,2328,15,0
18,76,0.769,2277,21,0
18,77,0.772,2367,22,0
18,78,0.734,2552,22,0
18,79,0.651,1910,20,0
18,80,0.697,1979,20,0
18,81,0.783,2343,29,0
18,82,0.782,2252,26,0
18,83,0.707,2042,20,0
18,84,0.721,2177,21,0
18,85,0.773,2451,22,0
18,86,0.702,2588,21,0
18,87,0.730,1904,20,0
18,88,0.750,1769,29,0
18,89,0.728,1656,33,0
18,90,0.751,1996,29,0
18,91,0.706,2299,20,0
18,92,0.782,2407,22,0
18,93,0.772,2412,22,0
18,94,0.788,2769,21,0
18,95,0.820,2456,26,0
18,96,0.775,2080,29,0
18,97,0.704,2563,22,0
18,98,0.720,1756,22,0
18,99,0.741,2141,20,0
18,100,0.779,2217,29,0
18,101,0.691,2180,29,0
18,102,0.772,2314,22,0
18,103,0.696,2054,20,0
18,104,0.751,2243,20,0
18,105,0.777,2300,21,0
18,106,0.756,2254,20,0
18,107,0.788,2369,20,0
18,108,0.721,2479,21,0
18,109,0.762,2193,20,0
18,110,0.738,2338,21,0
18,111,0.776,2036,29,0
18,112,0.751,2205,20,0
18,113,0.814,2254,36,0
18,114,0.667,2124,20,0
18,115,0.726,2141,14,0
18,116,0.723,1999,20,0
18,117,0.785,2450,21,0
18,118,0.670,2116,20,0
18,119,0.785,2234,34,0
18,120,0.714,1969,29,0
18,121,0.718,2379,21,0
18,122,0.725,2532,20,0
18,123,0.740,2011,20,0
18,124,0.791,2316,29,0
18,125,0.804,2592,22,0
18,126,0.810,2120,37,0
18,127,0.759,2719,34,0
18,128,0.763,2144,22,0
18,129,0.793,2255,29,0
18,130,0.756,2449,21,0
18,131,0.755,2255,29,0
18,132,0.731,2383,20,0
18,133,0.782,2494,20,0
18,134,0.680,1804,17,0
18,135,0.762,2509,20,0
18,136,0.760,2172,21,0
18,137,0.673,2006,29,0
18,138,0.656,2270,20,0
18,139,0.712,2234,20,0
18,140,0.735,2263,20,0
18,141,0.723,2339,20,0
18,142,0.740,1972,20,0
18,143,0.767,2349,20,0
18,144,0.775,2485,21,0
18,145,0.758,2764,21,0
18,146,0.716,2238,20,0
18,147,0.762,2276,20,0
18,148,0.760,2341,21,0
18,149,0.781,2407,22,0
18,150,0.735,2156,20,0
18,151,0.711,2231,20,0
18,152,0.739,2172,20,0
18,153,0.733,2241,20,0
18,154,0.668,2127,20,0
18,155,0.697,2074,20,0
18,156,0.751,2352,20,0
18,157,0.707,2041,15,0
18,158,0.694,2095,20,0
18,159,0.795,2719,21,0
18,160,0.728,1941,20,0
18,161,0.745,1869,29,0
18,162,0.768,2092,34,0
18,163,0.778,2483,21,0
18,164,0.787,2435,21,0
18,165,0.766,2223,20,0
18,166,0.706,1804,17,0
18,167,0.746,2143,20,0
18,168,0.761,2339,26,0
18,169,0.761,2289,20,0
18,170,0.737,2439,16,0
18,171,0.755,2060,20,0
18,172,0.729,2041,20,0
18,173,0.770,2524,20,0
18,174,0.735,1715,29,0
18,175,0.747,2200,20,0
18,176,0.767,2145,29,0
18,177,0.708,2044,20,0
18,178,0.731,1971,20,0
18,179,0.786,2314,37,0
18,180,0.771,2174,22,0
18,181,0.759,2299,20,0
18,182,0.748,2496,26,0
18,183,0.714,1724,29,0
18,184,0.741,2109,21,0
18,185,0.728,2050,20,0
18,186,0.723,2303,20,0
18,187,0.652,1678,17,0
18,188,0.746,2225,20,0
18,189,0.749,2138,20,0
18,190,0.774,2395,21,0
18,191,0.661,2076,20,0
18,192,0.758,2308,20,0
18,193,0.756,2530,20,0
18,194,0.699,2072,20,0
18,195,0.749,2066,20,0
18,196,0.752,2145,22,0
18,197,0.776,2435,21,0
18,198,0.753,2283,20,0
18,199,0.698,1667,25,0
18,200,0.768,2459,21,0
18,201,0.686,1695,17,0
18,202,0.808,2321,34,0
18,203,0.755,2078,29,0
18,204,0.700,1896,20,0
18,205,0.719,2344,20,0
18,206,0.761,2470,20,0
18,207,0.778,2476,20,0
18,208,0.802,2551,26,0
18,209,0.685,1948,19,0
18,210,0.731,2070,20,0
18,211,0.790,2307,32,0
18,212,0.795,2586,20,0
18,213,0.755,2545,20,0
18,214,0.777,2314,22,0
18,215,0.764,2394,19,0
18,216,0.758,2578,20,0
18,217,0.726,2573,10,0
18,218,0.758,2155,20,0
18,219,0.740,2262,20,0
18,220,0.720,2299,20,0
18,221,0.742,2143,17,0
18,222,0.732,1975,20,0
18,223,0.754,2064,20,0
18,224,0.768,2523,20,0
18,225,0.610,1652,17,0
18,226,0.768,2512,20,0
18,227,0.706,2190,20,0
18,228,0.779,2403,20,0
18,229,0.752,2062,20,0
18,230,0.767,2350,25,0
18,231,0.712,1965,20,0
18,232,0.677,2026,20,0
18,233,0.742,2615,21,0
18,234,0.751,2015,29,0
18,235,0.738,2268,20,0
18,236,0.708,2173,20,0
18,237,0.761,2441,16,0
18,238,0.773,2612,21,0
18,239,0.718,1812,17,0
18,240,0.743,2184,21,0
18,241,0.747,2056,20,0
18,242,0.739,2163,18,0
18,243,0.754,2200,20,0
18,244,0.816,2100,37,0
18,245,0.760,2445,20,0
18,246,0.777,2341,21,0
18,247,0.745,1956,20,0
18,248,0.765,2251,21,0
18,249,0.757,2334,20,0
18,250,0.822,2390,37,0
19,1,0.792,2078,29,0
19,2,0.772,2025,29,0
19,3,0.785,2099,34,0
19,4,0.709,2279,20,0
19,5,0.765,2351,20,0
19,6,0.789,2366,22,0
19,7,0.690,1539,20,0
19,8,0.784,2538,29,0
19,9,0.728,1631,22,0
19,10,0.742,2331,21,0
19,11,0.733,2371,20,0
19,12,0.758,2198,20,0
19,13,0.723,1908,20,0
19,14,0.756,2250,20,0
19,15,0.758,2350,20,0
19,16,0.758,2275,20,0
19,17,0.769,2378,17,0
19,18,0.716,1936,29,0
19,19,0.763,2084,35,0
19,20,0.774,2342,27,0
19,21,0.746,2043,22,0
19,22,0.760,2316,29,0
19,23,0.704,2170,20,0
19,24,0.799,2535,27,0
19,25,0.753,2007,20,0
19,26,0.737,2117,20,0
19,27,0.709,2054,20,0
19,28,0.738,2556,21,0
19,29,0.738,1948,20,0
19,30,0.761,2787,21,0
19,31,0.659,2120,20,0
19,32,0.766,2328,20,0
19,33,0.766,1934,29,0
19,34,0.732,2359,20,0
19,35,0.810,2786,21,0
19,36,0.785,2324,22,0
19,37,0.780,2274,22,0
19,38,0.784,2306,20,0
19,39,0.784,2504,21,0
19,40,0.724,1812,17,0
19,41,0.745,2397,20,0
19,42,0.781,2264,21,0
19,43,0.814,2479,22,0
19,44,0.769,2268,20,0
19,45,0.750,2181,21,0
19,46,0.773,2323,22,0
19,47,0.803,2593,22,0
19,48,0.744,2350,22,0
19,49,0.743,1967,20,0
19,50,0.710,2184,18,0
19,51,0.728,2236,20,0
19,52,0.745,2162,29,0
19,53,0.736,2063,16,0
19,54,0.796,2006,37,0
19,55,0.733,2152,20,0
19,56,0.711,2256,20,0
19,57,0.781,2419,21,0
19,58,0.742,2139,20,0
19,59,0.773,2305,20,0
19,60,0.697,1650,17,0
19,61,0.765,2044,29,0
19,62,0.745,2613,10,0
19,63,0.738,1759,25,0
19,64,0.748,2257,20,0
19,65,0.709,2153,18,0
19,66,0.728,2256,18,0
19,67,0.710,2223,20,0
19,68,0.731,2002,20,0
19,69,0.743,2066,20,0
19,70,0.752,2192,20,0
19,71,0.697,1828,17,0
19,72,0.739,2267,20,0
19,73,0.807,2781,21,0
19,74,0.774,1930,34,0
19,75,0.811,2316,34,0
19,76,0.743,2265,17,0
19,77,0.767,2355,20,0
19,78,0.806,2540,22,0
19,79,0.770,1898,29,0
19,80,0.772,1967,29,0
19,81,0.727,2331,20,0
19,82,0.763,2240,18,0
19,83,0.678,2030,20,0
19,84,0.705,2165,20,0
19,85,0.763,2439,21,0
19,86,0.740,2576,20,0
19,87,0.731,1892,20,0
19,88,0.745,1757,29,0
19,89,0.583,1644,17,0
19,90,0.707,1984,29,0
19,91,0.725,2287,20,0
19,92,0.752,2395,20,0
19,93,0.782,2400,22,0
19,94,0.752,2757,21,0
19,95,0.799,2444,21,0
19,96,0.757,2068,20,0
19,97,0.780,2551,22,0
19,98,0.687,1744,20,0
19,99,0.718,2129,20,0
19,100,0.761,2205,20,0
19,101,0.731,2168,25,0
19,102,0.755,2302,20,0
19,103,0.750,2042,20,0
19,104,0.749,2231,20,0
19,105,0.712,2288,21,0
19,106,0.742,2242,22,0
19,107,0.719,2357,20,0
19,108,0.735,2467,20,0
19,109,0.705,2181,20,0
19,110,0.765,2326,20,0
19,111,0.760,2024,29,0
19,112,0.703,2193,20,0
19,113,0.797,2242,29,0
19,114,0.667,2112,20,0
19,115,0.761,2129,22,0
19,116,0.674,1987,20,0
19,117,0.776,2438,21,0
19,118,0.714,2104,20,0
19,119,0.807,2222,34,0
19,120,0.707,1957,29,0
19,121,0.744,2367,20,0
19,122,0.770,2520,21,0
19,123,0.763,1999,20,0
19,124,0.762,2304,20,0
19,125,0.743,2580,22,0
19,126,0.794,2108,22,0
19,127,0.737,2707,21,0
19,128,0.769,2132,20,0
19,129,0.715,2243,17,0
19,130,0.738,2437,16,0
19,131,0.716,2243,20,0
19,132,0.782,2371,20,0
19,133,0.710,2482,22,0
19,134,0.713,1792,17,0
19,135,0.719,2497,20,0
19,136,0.788,2160,29,0
19,137,0.739,1994,29,0
19,138,0.653,2258,20,0
19,139,0.773,2222,34,0
19,140,0.708,2251,20,0
19,141,0.748,2327,20,0
19,142,0.735,1960,20,0
19,143,0.673,2337,21,0
19,144,0.724,2473,20,0
19,145,0.752,2752,21,0
19,146,0.769,2226,20,0
19,147,0.751,2264,21,0
19,148,0.723,2329,22,0
19,149,0.758,2395,20,0
19,150,0.762,2144,20,0
19,151,0.741,2219,21,0
19,152,0.752,2160,20,0
19,153,0.746,2229,20,0
